ID,Image-ID,Name,Type
6090,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=6090&type=card","Keeper of the Dead","Creature - Human Wizard (1/2)"
19358,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=19358&type=card","Keldon Mantle","Enchantment - Aura"
107493,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=107493&type=card","Kill-Suit Cultist","Creature - Goblin Berserker (1/1)"
43491,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=43491&type=card","Krark-Clan Stoker","Creature - Goblin Shaman (2/2)"
432997,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=432997&type=card","Leonin Relic-Warder","Creature - Cat Cleric (2/2)"
214362,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=214362&type=card","Life's Finale","Sorcery"
491695,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=491695&type=card","Living Tempest","Creature - Elemental (3/3)"
460611,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=460611&type=card","Lyzolda, the Blood Witch","Legendary Creature - Human Cleric (3/1)"
152546,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=152546&type=card","Maralen of the Mornsong","Legendary Creature - Elf Wizard (2/3)"
121131,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=121131&type=card","Martyr of Bones","Creature - Human Wizard (1/1)"
466819,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=466819&type=card","Masterful Replication","Instant"
9787,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=9787&type=card","Mine, Mine, Mine!","Enchantment"
26849,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=26849&type=card","Minotaur Tactician","Creature - Minotaur (1/1)"
548362,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=548362&type=card","Mobilizer Mech","Artifact - Vehicle (3/4)"
527352,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=527352&type=card","Mordenkainen's Polymorph","Instant"
370760,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=370760&type=card","Nephalia Seakite","Creature - Bird (2/3)"
534829,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=534829&type=card","Ominous Roost","Enchantment"
447201,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=447201&type=card","Omniscience","Enchantment"
518461,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=518461&type=card","Pest Infestation","Sorcery"
22029,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=22029&type=card","Phyrexian Prowler","Creature - Phyrexian Zombie Mercenary (3/3)"
5703,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=5703&type=card","Rank and File","Creature - Zombie (3/3)"
460992,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=460992&type=card","Rescuer Sphinx","Creature - Sphinx (3/2)"
485388,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=485388&type=card","Roaming Ghostlight","Creature - Spirit (3/2)"
194678,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194678&type=card","Ruthless Cullblade","Creature - Vampire Warrior (2/1)"
402021,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=402021&type=card","Salvage Drone","Creature - Eldrazi Drone (1/1)"
397516,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=397516&type=card","Sea Monster","Creature - Serpent (6/6)"
184660,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=184660&type=card","Sea Spirit","Creature - Elemental Spirit (2/3)"
484912,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=484912&type=card","Selective Adaptation","Sorcery"
547871,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=547871&type=card","Shipwreck Moray","Creature - Fish (0/5)"
476316,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=476316&type=card","Shoal Kraken","Creature - Kraken (3/5)"
177517,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=177517&type=card","Shoal Serpent","Creature - Serpent (5/5)"
574545,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=574545&type=card","Silver Scrutiny","Sorcery"
83748,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=83748&type=card","Spawnbroker","Creature - Human Wizard (1/1)"
522141,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=522141&type=card","Steelfin Whale","Creature - Whale (3/4)"
473027,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=473027&type=card","Steelgaze Griffin","Creature - Griffin (2/4)"
202579,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202579&type=card","Symbol of Unsummoning","Sorcery"
583650,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=583650&type=card","Take Flight","Enchantment - Aura"
373380,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=373380&type=card","Terrifying Presence","Instant"
571398,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=571398&type=card","Thought Scour","Instant"
476195,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=476195&type=card","Throat Wolf","Summon Wolf (3/1)"
580887,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=580887&type=card","Trazyn the Infinite","Legendary Artifact Creature - Necron (4/6)"
228242,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=228242&type=card","Trench Gorger","Creature - Leviathan (6/6)"
409641,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=409641&type=card","Tribute to Hunger","Instant"
222759,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=222759&type=card","Trip Noose","Artifact"
407575,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=407575&type=card","Umara Entangler","Creature - Merfolk Rogue Ally (2/1)"
548173,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=548173&type=card","Vampire Opportunist","Creature - Vampire (2/1)"
74319,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74319&type=card","Vile Bile","Creature - Ooze (2{1/2}/2{1/2})"
582675,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=582675&type=card","Vow of Torment","Enchantment - Aura"
555266,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=555266&type=card","Wiretapping","Enchantment"
10525,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=10525&type=card","Zhou Yu, Chief Commander","Legendary Creature - Human Soldier (8/8)"
479494,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479494&type=card","Half-Squirrel, Half-","Creature - Squirrel (-1/-0)"
540905,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=540905&type=card","Hauken's Insight","Legendary Enchantment"
417488,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417488&type=card","Leechridden Swamp","Land - Swamp"
382320,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=382320&type=card","Paliano, the High City","Legendary Land"
209119,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=209119&type=card","Shivan Oasis","Land"
259268,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=259268&type=card","Agonizing Demise","Instant"
382211,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=382211&type=card","Ajani's Sunstriker","Creature - Cat Cleric (2/2)"
580646,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=580646&type=card","Attempted Murder","Sorcery"
29738,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=29738&type=card","Balshan Beguiler","Creature - Human Wizard (1/1)"
174893,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=174893&type=card","Blister Beetle","Creature - Insect (1/1)"
389450,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=389450&type=card","Brave the Elements","Instant"
513543,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=513543&type=card","Callous Bloodmage","Creature - Vampire Warlock (2/1)"
185064,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=185064&type=card","Captured Sunlight","Sorcery"
457210,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=457210&type=card","Carrion Imp","Creature - Imp (2/3)"
446034,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=446034&type=card","Charging Binox","Creature - Beast (7/5)"
20456,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=20456&type=card","Charisma","Enchantment - Aura"
126803,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=126803&type=card","Circle of Affliction","Enchantment"
24574,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=24574&type=card","Coastal Hornclaw","Creature - Bird (3/3)"
452816,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=452816&type=card","Creeping Chill","Sorcery"
391816,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=391816&type=card","Dark Deal","Sorcery"
405188,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=405188&type=card","Dawn to Dusk","Sorcery"
84703,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=84703&type=card","Deathmask Nezumi","Creature - Rat Shaman (2/2)"
159171,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=159171&type=card","Derelor","Creature - Thrull (4/4)"
425891,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=425891&type=card","Desecration Demon","Creature - Demon (6/6)"
373678,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=373678&type=card","Destructive Revelry","Instant"
369061,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=369061&type=card","Dragonshift","Instant"
44492,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=44492&type=card","Drinker of Sorrow","Creature - Horror (5/3)"
497586,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=497586&type=card","Eligeth, Crossroads Augur","Legendary Creature - Sphinx (5/6)"
194903,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194903&type=card","Enclave Cryptologist","Creature - Merfolk Wizard (0/1)"
509431,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=509431&type=card","Errant Ephemeron","Creature - Illusion (4/4)"
532453,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532453&type=card","Eternal Dragon","Creature - Dragon Spirit (5/5)"
496004,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=496004&type=card","Far Wanderings","Sorcery"
44220,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=44220&type=card","Fatal Mutation","Enchantment - Aura"
574280,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=574280&type=card","Favored Enemy","Enchantment"
201169,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201169&type=card","Fevered Strength","Instant"
33722,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=33722&type=card","Filth","Creature - Incarnation (2/2)"
146166,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=146166&type=card","Forced Fruition","Enchantment"
96834,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=96834&type=card","Ghor-Clan Bloodscale","Creature - Viashino Warrior (2/1)"
409809,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=409809&type=card","Ghostly Wings","Enchantment - Aura"
130690,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=130690&type=card","Gibbering Descent","Enchantment"
51170,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=51170&type=card","Goblin Brawler","Creature - Goblin Warrior (2/2)"
24619,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=24619&type=card","Greel, Mind Raker","Legendary Creature - Horror Spellshaper (3/3)"
49081,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=49081&type=card","Grim Reminder","Instant"
262843,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=262843&type=card","Gruesome Discovery","Sorcery"
215086,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=215086&type=card","Hand of the Praetors","Creature - Phyrexian Zombie (3/2)"
214028,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=214028&type=card","Hero of Oxid Ridge","Creature - Human Knight (4/2)"
50474,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=50474&type=card","Hisoka, Minamo Sensei","Legendary Creature - Human Wizard (1/3)"
386328,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=386328&type=card","Hold the Line","Instant"
29825,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=29825&type=card","Insidious Dreams","Instant"
383291,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=383291&type=card","Kapsho Kitefins","Creature - Fish (3/3)"
547533,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=547533&type=card","Kefnet the Mindful","Legendary Creature - God (5/5)"
107446,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=107446&type=card","Kindle the Carnage","Sorcery"
534627,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=534627&type=card","Kor Skyfisher","Creature - Kor Soldier (2/3)"
456070,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=456070&type=card","Korozda Guildmage","Creature - Elf Shaman (2/2)"
540906,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=540906&type=card","Lantern Bearer","Creature - Spirit (1/1)"
432998,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=432998&type=card","Leonin Shikari","Creature - Cat Soldier (2/2)"
416823,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=416823&type=card","Leovold's Operative","Creature - Elf Rogue (3/2)"
503674,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=503674&type=card","Littjara Kinseekers","Creature - Shapeshifter (2/4)"
491696,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=491696&type=card","Lullmage's Domination","Sorcery"
423491,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=423491&type=card","Lumberknot","Creature - Treefolk (1/1)"
25944,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=25944&type=card","Magma Burst","Instant"
240095,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=240095&type=card","Mass Appeal","Sorcery"
254134,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=254134&type=card","Memory's Journey","Instant"
220106,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=220106&type=card","Merfolk Mesmerist","Creature - Merfolk Wizard (1/2)"
466820,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=466820&type=card","Metropolis Sprite","Creature - Faerie Rogue (1/2)"
423733,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=423733&type=card","Midnight Entourage","Creature - Aetherborn Rogue (3/3)"
6093,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=6093&type=card","Mind Maggots","Creature - Insect (2/2)"
233072,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=233072&type=card","Mortis Dogs","Creature - Phyrexian Dog (2/2)"
479495,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479495&type=card","Mother Kangaroo","Host Creature - Kangaroo (1/1)"
398465,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=398465&type=card","Nivix Barrier","Creature - Illusion Wall (0/4)"
394639,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=394639&type=card","Ojutai Interceptor","Creature - Bird Soldier (3/1)"
108833,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=108833&type=card","Orcish Librarian","Creature - Orc (1/1)"
534830,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=534830&type=card","Organ Hoarder","Creature - Zombie (3/2)"
121146,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=121146&type=card","Phobian Phantasm","Creature - Illusion (3/3)"
413608,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=413608&type=card","Phyrexian Ingester","Creature - Phyrexian Beast (3/3)"
527353,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=527353&type=card","Pixie Guide","Creature - Faerie (1/3)"
15180,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=15180&type=card","Plague Dogs","Creature - Phyrexian Zombie Dog (3/3)"
22990,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=22990&type=card","Probe","Sorcery"
39410,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=39410&type=card","Pulse of the Forge","Instant"
25855,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=25855&type=card","Raka Disciple","Creature - Minotaur Wizard (1/1)"
464015,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=464015&type=card","Rebuild","Instant"
426768,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=426768&type=card","River Serpent","Creature - Serpent (5/5)"
485389,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=485389&type=card","Rookie Mistake","Instant"
489739,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=489739&type=card","Rush of Knowledge","Sorcery"
518462,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=518462&type=card","Ruxa, Patient Professor","Legendary Creature - Bear Druid (4/4)"
198382,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=198382&type=card","Scrib Nibblers","Creature - Rat (1/1)"
479586,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479586&type=card","Sea-Dasher Octopus","Creature - Octopus (2/2)"
397405,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=397405&type=card","Shadow Rift","Instant"
547872,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=547872&type=card","Shrewd Negotiation","Sorcery"
184721,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=184721&type=card","Shyft","Creature - Shapeshifter (4/2)"
9691,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=9691&type=card","Sick and Tired","Instant"
460993,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=460993&type=card","Silent Submersible","Artifact - Vehicle (2/3)"
192211,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=192211&type=card","Sky Ruin Drake","Creature - Drake (2/5)"
476317,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=476317&type=card","Sleep of the Dead","Sorcery"
574546,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=574546&type=card","Soaring Drake","Creature - Drake (2/3)"
402047,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=402047&type=card","Spell Shrivel","Instant"
522142,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=522142&type=card","Step Through","Sorcery"
473028,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=473028&type=card","Stolen by the Fae","Sorcery"
370453,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=370453&type=card","Take Possession","Enchantment - Aura"
221498,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221498&type=card","Talas Researcher","Creature - Human Pirate Wizard (1/1)"
583651,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=583651&type=card","Teferi, Temporal Pilgrim","Legendary Planeswalker - Teferi (4)"
548363,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=548363&type=card","The Modern Age","Enchantment - Saga"
476196,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=476196&type=card","Tibalt the Chaotic","Legendary Planeswalker - - Tibalt"
580888,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=580888&type=card","Triarch Praetorian","Artifact Creature - Necron (2/1)"
409642,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=409642&type=card","Unbreathing Horde","Creature - Zombie (0/0)"
407576,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=407576&type=card","Unity of Purpose","Instant"
397738,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=397738&type=card","Vapor Snag","Instant"
247288,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=247288&type=card","Vedalken Plotter","Creature - Vedalken Wizard (1/1)"
571399,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=571399&type=card","Venser, Shaper Savant","Legendary Creature - Human Wizard (2/2)"
270810,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=270810&type=card","Vulshok Morningstar","Artifact - Equipment"
74219,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74219&type=card","Wet Willie of the Damned","Sorcery"
548174,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=548174&type=card","Witch's Familiar","Creature - Frog (2/3)"
555267,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=555267&type=card","Witness Protection","Enchantment - Aura"
10711,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=10711&type=card","Zhuge Jin, Wu Strategist","Legendary Creature - Human Advisor (1/1)"
582676,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=582676&type=card","Zombify","Sorcery"
540907,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=540907&type=card","Lanterns' Lift","Enchantment - Aura"
548364,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=548364&type=card","Vector Glider","Enchantment Creature - Spirit (2/3)"
555268,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=555268&type=card","Angel of Suffering","Creature - Nightmare Angel (5/3)"
382214,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=382214&type=card","Apex Hawks","Creature - Bird (2/2)"
39923,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=39923&type=card","Artificial Evolution","Instant"
130976,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=130976&type=card","Aura Graft","Instant"
29820,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=29820&type=card","Balshan Griffin","Creature - Griffin (3/2)"
407577,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=407577&type=card","Bearer of Silence","Creature - Eldrazi (2/1)"
580647,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=580647&type=card","Black Hole","Sorcery"
548175,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=548175&type=card","Bombard","Instant"
484914,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=484914&type=card","Bonder's Ornament","Artifact"
368486,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=368486&type=card","Breaking Point","Sorcery"
457211,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=457211&type=card","Catacomb Crocodile","Creature - Crocodile (3/7)"
446035,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=446035&type=card","Combo Attack","Sorcery"
513544,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=513544&type=card","Confront the Past","Sorcery - Lesson"
110536,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=110536&type=card","Cradle to Grave","Instant"
386512,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=386512&type=card","Dead Drop","Sorcery"
439724,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=439724&type=card","Dinosaur Hunter","Creature - Human Pirate (2/2)"
391819,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=391819&type=card","Diplomacy of the Wastes","Sorcery"
373362,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=373362&type=card","Dragon Blood","Artifact"
425892,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=425892&type=card","Dregscape Zombie","Creature - Zombie (2/1)"
44316,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=44316&type=card","Dripping Dead","Creature - Zombie (4/1)"
562950,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=562950&type=card","Dungeon Delver","Legendary Enchantment - Background"
159145,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=159145&type=card","Eater of the Dead","Creature - Horror (3/4)"
451022,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=451022&type=card","Entreat the Angels","Sorcery"
509432,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=509432&type=card","Erratic Mutation","Instant"
497587,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=497587&type=card","Esior, Wardwing Familiar","Legendary Creature - Bird (1/3)"
74399,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=74399&type=card","Exile into Darkness","Sorcery"
378439,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=378439&type=card","Eye Gouge","Instant"
574281,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=574281&type=card","Follow the Tracks","Sorcery"
201279,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=201279&type=card","Ghostly Visit","Sorcery"
338407,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=338407&type=card","Ghoul's Feast","Instant"
146162,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=146162&type=card","Glen Elendra Pranksters","Creature - Faerie Wizard (1/3)"
158757,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=158757&type=card","Gloomlance","Sorcery"
409810,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=409810&type=card","Gone Missing","Sorcery"
72721,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=72721&type=card","Granulate","Sorcery"
270960,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=270960&type=card","Grave Betrayal","Enchantment"
35161,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=35161&type=card","Grave Consequences","Instant"
24604,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=24604&type=card","Greel's Caress","Enchantment - Aura"
532454,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=532454&type=card","Gryff's Boon","Enchantment - Aura"
366234,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=366234&type=card","Gutter Skulk","Creature - Zombie Rat (2/2)"
262689,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=262689&type=card","Harrowing Journey","Sorcery"
50439,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=50439&type=card","Hisoka's Defiance","Instant"
96840,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=96840&type=card","Hypervolt Grasp","Enchantment - Aura"
380225,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=380225&type=card","Hypnotic Cloud","Sorcery"
194177,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=194177&type=card","Ichor Rats","Creature - Phyrexian Rat (2/1)"
386332,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=386332&type=card","Inferno Trap","Instant - Trap"
213788,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=213788&type=card","Into the Core","Instant"
48585,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=48585&type=card","Irradiate","Instant"
177940,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=177940&type=card","Kranioceros","Creature - Beast (5/2)"
414362,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=414362&type=card","Laboratory Brute","Creature - Zombie Horror (3/3)"
547534,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=547534&type=card","Labyrinth Guardian","Creature - Illusion Warrior (2/3)"
540908,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=540908&type=card","Lunar Rejection","Instant"
491697,"https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=491697&type=card","Maddening Cacophony","Sorcery"
